,wrapperType,kind,artistId,collectionId,trackId,artistName,collectionName,trackName,collectionCensoredName,trackCensoredName,artistViewUrl,collectionViewUrl,trackViewUrl,previewUrl,artworkUrl30,artworkUrl60,artworkUrl100,collectionPrice,trackPrice,releaseDate,collectionExplicitness,trackExplicitness,discCount,discNumber,trackCount,trackNumber,trackTimeMillis,country,currency,primaryGenreName,isStreamable,description,contentAdvisoryRating,copyright,collectionArtistName,collectionArtistId,trackRentalPrice,collectionHdPrice,trackHdPrice,trackHdRentalPrice,shortDescription,longDescription
101,track,song,136975.0,1441132965.0,1441133726.0,The Beatles,The Beatles 1962-1966 (The Red Album),Day Tripper,The Beatles 1962-1966 (The Red Album),Day Tripper,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/day-tripper/1441132965?i=1441133726&uo=4,https://music.apple.com/us/album/day-tripper/1441132965?i=1441133726&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/9d/55/b9/9d55b92d-47a7-91a7-aaec-d96f238c1334/mzaf_15906013049339481645.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/100x100bb.jpg,19.99,1.29,1965-12-03T12:00:00Z,notExplicit,notExplicit,2.0,2.0,13.0,4.0,169613.0,USA,USD,Rock,True,,,,,,,,,,,
102,track,song,136975.0,1440833098.0,1440833544.0,The Beatles,1,A Hard Day's Night,1,A Hard Day's Night,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/a-hard-days-night/1440833098?i=1440833544&uo=4,https://music.apple.com/us/album/a-hard-days-night/1440833098?i=1440833544&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/d2/37/ed/d237ed12-8721-618a-a535-3a5c987fc58f/mzaf_5399476482573584400.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,1.29,1964-07-10T12:00:00Z,notExplicit,notExplicit,1.0,1.0,27.0,6.0,152920.0,USA,USD,Rock,True,,,,,,,,,,,
103,track,song,136975.0,1441132965.0,1441134125.0,The Beatles,The Beatles 1962-1966 (The Red Album),Eleanor Rigby,The Beatles 1962-1966 (The Red Album),Eleanor Rigby,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/eleanor-rigby/1441132965?i=1441134125&uo=4,https://music.apple.com/us/album/eleanor-rigby/1441132965?i=1441134125&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/62/02/66/620266e6-06ec-8f12-6b72-a29c5460971f/mzaf_15766137770005926740.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/100x100bb.jpg,19.99,1.29,1966-08-05T12:00:00Z,notExplicit,notExplicit,2.0,2.0,13.0,12.0,128160.0,USA,USD,Rock,True,,,,,,,,,,,
104,track,song,136975.0,1441132965.0,1441133719.0,The Beatles,The Beatles 1962-1966 (The Red Album),We Can Work It Out,The Beatles 1962-1966 (The Red Album),We Can Work It Out,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/we-can-work-it-out/1441132965?i=1441133719&uo=4,https://music.apple.com/us/album/we-can-work-it-out/1441132965?i=1441133719&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/3f/27/68/3f2768be-9e96-56e3-d5c9-1894d5750fde/mzaf_14334486014783240184.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/100x100bb.jpg,19.99,1.29,1965-12-03T12:00:00Z,notExplicit,notExplicit,2.0,2.0,13.0,3.0,136120.0,USA,USD,Rock,True,,,,,,,,,,,
105,track,song,136975.0,1440833098.0,1440834236.0,The Beatles,1,Something,1,Something,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/something/1440833098?i=1440834236&uo=4,https://music.apple.com/us/album/something/1440833098?i=1440834236&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/8e/09/a0/8e09a033-0f97-1714-38a2-5d45908d603a/mzaf_10135485885155110768.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,1.29,1969-10-06T12:00:00Z,notExplicit,notExplicit,1.0,1.0,27.0,24.0,181413.0,USA,USD,Rock,True,,,,,,,,,,,
106,track,song,136975.0,1440833098.0,1440833549.0,The Beatles,1,Eight Days a Week,1,Eight Days a Week,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/eight-days-a-week/1440833098?i=1440833549&uo=4,https://music.apple.com/us/album/eight-days-a-week/1440833098?i=1440833549&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/d9/12/7b/d9127bd5-c72a-d8aa-b627-1354470fb8e2/mzaf_2041093402602984905.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,1.29,1964-12-04T12:00:00Z,notExplicit,notExplicit,1.0,1.0,27.0,8.0,163320.0,USA,USD,Rock,True,,,,,,,,,,,
107,track,song,136975.0,1440833098.0,1440834467.0,The Beatles,1,The Long and Winding Road,1,The Long and Winding Road,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/the-long-and-winding-road/1440833098?i=1440834467&uo=4,https://music.apple.com/us/album/the-long-and-winding-road/1440833098?i=1440834467&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/d9/dd/ee/d9ddeed9-fc2c-9928-ae7d-b31c46a73621/mzaf_17940609142744578179.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,1.29,1970-05-11T12:00:00Z,notExplicit,notExplicit,1.0,1.0,27.0,27.0,219427.0,USA,USD,Rock,True,,,,,,,,,,,
108,track,song,136975.0,1440833098.0,1440833911.0,The Beatles,1,Penny Lane,1,Penny Lane,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/penny-lane/1440833098?i=1440833911&uo=4,https://music.apple.com/us/album/penny-lane/1440833098?i=1440833911&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/6c/bc/4e/6cbc4e4e-6d54-5b36-86dc-a9b5b61f373e/mzaf_4103522162782896706.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,1.29,1967-02-13T12:00:00Z,notExplicit,notExplicit,1.0,1.0,27.0,17.0,180520.0,USA,USD,Rock,True,,,,,,,,,,,
109,track,song,136975.0,1440833098.0,1440833893.0,The Beatles,1,Day Tripper,1,Day Tripper,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/day-tripper/1440833098?i=1440833893&uo=4,https://music.apple.com/us/album/day-tripper/1440833098?i=1440833893&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/b7/dd/1f/b7dd1f59-45d8-9892-5451-c47b8bf6d6ed/mzaf_2954361714537767903.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,1.29,1965-12-03T12:00:00Z,notExplicit,notExplicit,1.0,1.0,27.0,12.0,169000.0,USA,USD,Rock,True,,,,,,,,,,,
110,track,song,136975.0,1440833098.0,1440833539.0,The Beatles,1,She Loves You,1,She Loves You,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/she-loves-you/1440833098?i=1440833539&uo=4,https://music.apple.com/us/album/she-loves-you/1440833098?i=1440833539&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/3d/63/4c/3d634c82-d00e-19a5-8cb9-63cd6f24bd75/mzaf_11272993217155636113.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,1.29,1963-08-23T12:00:00Z,notExplicit,notExplicit,1.0,1.0,27.0,3.0,140920.0,USA,USD,Rock,True,,,,,,,,,,,
111,track,song,136975.0,1440833098.0,1440833897.0,The Beatles,1,We Can Work It Out,1,We Can Work It Out,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/we-can-work-it-out/1440833098?i=1440833897&uo=4,https://music.apple.com/us/album/we-can-work-it-out/1440833098?i=1440833897&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/65/d2/6f/65d26f44-5bd8-500c-61b4-c8ada1213a04/mzaf_9857908256344820551.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,1.29,1965-12-03T12:00:00Z,notExplicit,notExplicit,1.0,1.0,27.0,13.0,135693.0,USA,USD,Rock,True,,,,,,,,,,,
112,track,song,136975.0,1441132965.0,1441133471.0,The Beatles,The Beatles 1962-1966 (The Red Album),Can't Buy Me Love,The Beatles 1962-1966 (The Red Album),Can't Buy Me Love,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/cant-buy-me-love/1441132965?i=1441133471&uo=4,https://music.apple.com/us/album/cant-buy-me-love/1441132965?i=1441133471&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/98/d5/1e/98d51e94-9eb6-5a26-9bed-cabe6d90ae6b/mzaf_9557910898937193181.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/100x100bb.jpg,19.99,1.29,1964-03-16T12:00:00Z,notExplicit,notExplicit,2.0,1.0,13.0,7.0,133107.0,USA,USD,Rock,True,,,,,,,,,,,
113,track,song,136975.0,1440833098.0,1440834225.0,The Beatles & Billy Preston,1,Get Back,1,Get Back,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/get-back/1440833098?i=1440834225&uo=4,https://music.apple.com/us/album/get-back/1440833098?i=1440834225&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/10/0d/16/100d16e1-182a-eba0-5b47-4cae9a55d9f9/mzaf_4871132939333919607.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,1.29,1969-04-11T12:00:00Z,notExplicit,notExplicit,1.0,1.0,27.0,22.0,191773.0,USA,USD,Rock,True,,,,The Beatles,,,,,,,
114,track,song,136975.0,1440833098.0,1440833554.0,The Beatles,1,Ticket to Ride,1,Ticket to Ride,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/ticket-to-ride/1440833098?i=1440833554&uo=4,https://music.apple.com/us/album/ticket-to-ride/1440833098?i=1440833554&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/dd/f9/b4/ddf9b466-f76f-62e0-1ef5-eb79342df65d/mzaf_13912107514273696313.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,1.29,1965-04-09T12:00:00Z,notExplicit,notExplicit,1.0,1.0,27.0,9.0,190120.0,USA,USD,Rock,True,,,,,,,,,,,
115,track,song,136975.0,1441132965.0,1441133487.0,The Beatles,The Beatles 1962-1966 (The Red Album),Eight Days a Week,The Beatles 1962-1966 (The Red Album),Eight Days a Week,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/eight-days-a-week/1441132965?i=1441133487&uo=4,https://music.apple.com/us/album/eight-days-a-week/1441132965?i=1441133487&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/58/7b/62/587b624e-d882-4b60-f4c1-4ca68865018f/mzaf_16210975115294469553.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/100x100bb.jpg,19.99,1.29,1964-12-04T12:00:00Z,notExplicit,notExplicit,2.0,1.0,13.0,10.0,164533.0,USA,USD,Rock,True,,,,,,,,,,,
116,track,song,136975.0,1441132965.0,1441133711.0,The Beatles,The Beatles 1962-1966 (The Red Album),Help!,The Beatles 1962-1966 (The Red Album),Help!,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/help/1441132965?i=1441133711&uo=4,https://music.apple.com/us/album/help/1441132965?i=1441133711&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/de/d1/29/ded1292f-b2ad-224a-c4f8-52563a009a7c/mzaf_5864644070426021308.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/100x100bb.jpg,19.99,1.29,1965-07-19T12:00:00Z,notExplicit,notExplicit,2.0,2.0,13.0,1.0,139280.0,USA,USD,Pop,True,,,,,,,,,,,
117,track,song,136975.0,1440833098.0,1440833899.0,The Beatles,1,Paperback Writer,1,Paperback Writer,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/paperback-writer/1440833098?i=1440833899&uo=4,https://music.apple.com/us/album/paperback-writer/1440833098?i=1440833899&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/48/1b/99/481b997e-8169-b620-f704-98a4099d31cd/mzaf_17782767214347210065.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,1.29,1966-05-30T12:00:00Z,notExplicit,notExplicit,1.0,1.0,27.0,14.0,138200.0,USA,USD,Rock,True,,,,,,,,,,,
118,track,song,136975.0,1440833098.0,1440833545.0,The Beatles,1,I Feel Fine,1,I Feel Fine,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/i-feel-fine/1440833098?i=1440833545&uo=4,https://music.apple.com/us/album/i-feel-fine/1440833098?i=1440833545&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/c9/2d/0c/c92d0c80-1387-6aa6-6d18-99ee0bec5ed5/mzaf_12170257385284309274.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,1.29,1964-11-24T12:00:00Z,notExplicit,notExplicit,1.0,1.0,27.0,7.0,139347.0,USA,USD,Rock,True,,,,,,,,,,,
119,track,song,27068619.0,390798460.0,390798510.0,Shy Child,Liquid Love,The Beatles,Liquid Love,The Beatles,https://music.apple.com/us/artist/shy-child/27068619?uo=4,https://music.apple.com/us/album/the-beatles/390798460?i=390798510&uo=4,https://music.apple.com/us/album/the-beatles/390798460?i=390798510&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/a8/41/60/a841604e-ae62-6ab3-c818-90af7bd1fde5/mzaf_7049348694798606016.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music/94/e7/6a/mzi.iwoudban.tif/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music/94/e7/6a/mzi.iwoudban.tif/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music/94/e7/6a/mzi.iwoudban.tif/100x100bb.jpg,6.99,0.99,2010-03-15T12:00:00Z,notExplicit,notExplicit,1.0,1.0,11.0,5.0,264200.0,USA,USD,Dance,True,,,,,,,,,,,
120,track,song,136975.0,1441132965.0,1441132983.0,The Beatles,The Beatles 1962-1966 (The Red Album),Love Me Do,The Beatles 1962-1966 (The Red Album),Love Me Do (Mono Version),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/love-me-do-mono-version/1441132965?i=1441132983&uo=4,https://music.apple.com/us/album/love-me-do-mono-version/1441132965?i=1441132983&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/ac/b6/a6/acb6a6a8-c318-330c-e105-62acd52d62fa/mzaf_2607133722045139033.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/100x100bb.jpg,19.99,1.29,1962-10-05T12:00:00Z,notExplicit,notExplicit,2.0,1.0,13.0,1.0,141120.0,USA,USD,Rock,True,,,,,,,,,,,
121,track,song,136975.0,1440833098.0,1440834231.0,The Beatles,1,The Ballad of John and Yoko,1,The Ballad of John and Yoko,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/the-ballad-of-john-and-yoko/1440833098?i=1440834231&uo=4,https://music.apple.com/us/album/the-ballad-of-john-and-yoko/1440833098?i=1440834231&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/20/5d/fd/205dfd94-b683-f781-34b3-0edc02ace9fe/mzaf_4123299305445055913.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,1.29,1969-05-30T12:00:00Z,notExplicit,notExplicit,1.0,1.0,27.0,23.0,179480.0,USA,USD,Rock,True,,,,,,,,,,,
122,track,song,136975.0,1440833098.0,1440834222.0,The Beatles,1,Lady Madonna,1,Lady Madonna,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/lady-madonna/1440833098?i=1440834222&uo=4,https://music.apple.com/us/album/lady-madonna/1440833098?i=1440834222&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/dc/4b/bb/dc4bbb45-d440-2146-d981-d52f9dee5ae8/mzaf_5788218678995523456.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/f2/98/fb/f298fb48-1e0e-6ad4-4cff-fb824b77f02e/15UMGIM59587.rgb.jpg/100x100bb.jpg,12.99,1.29,1968-03-15T12:00:00Z,notExplicit,notExplicit,1.0,1.0,27.0,20.0,136827.0,USA,USD,Rock,True,,,,,,,,,,,
